cartodb_id,suburb,responsible_authority,rest_area_number,rest_area_name,description,construction_date,site_status,latitude,longitude,lga,region,distance_from,road_name,road_number,link_no,carriageway_code,ne_unique,carriageway_configuration,side_of_road,category,vehicle_type,separated_parking_areas_light_heavy,light_vehicle_parking_capacity,light_vehicles_parking_type,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,entry_taper,exit_taper,shade,sign_non_potable,power_outlets,playground,litter_bins,emergency_phones,accessible,access_direction,lighting,tree_shading,tourist_information,sports_ground,shelter,bbq,picnic_table,toilets,baby_change_facilities,lookout,caravan_disposal,power_supply,driver_reviver,food_available,fuel_available,boat_ramp,pets_allowed,water_supply_type,access_direction_cardinal,guid,last_updated,_ds_write_method,disabled_toilet
348,MORUNDAH,Transport for NSW,1452,Widgiewa Rest Area,,,Open,-35.05586,146.17929,FEDERATION,South,59km from Jerilderie and  50km to Narrandera,NEWELL HIGHWAY,17,2170,A,"0000017,2170,A1",Physical Seperation,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
333,CLOVASS,Council,1932,Clovass Road Rest Area,,,,-28.8717,153.149,RICHMOND VALLEY,North,19.45km West of Lismore,BRUXNER HIGHWAY,16,230,A,"0000016,0230,A1",,Right,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Counter,,,,,,,,0,,,,,,,,,,,,,20250826,,
293,ALFREDTOWN,Transport for NSW,204,Borambola Rest Area,,,,-35.16144,147.58237,WAGGA WAGGA,South,60km from Gundagai and  21km to Wagga Wagga,STURT HIGHWAY,14,30,A,"0000014,0030,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
557,EBOR,Transport for NSW,982,Snowy Range Rest Area,,,Open,-30.42511,152.32438,ARMIDALE REGIONAL,North,50.3km West of Dorrigo,WATERFALL WAY,76,180,A,"0000076,0180,A2",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Westbound,,20250826,,
782,WOODFORD,Council,943,Bulls Camp Reserve,,,,-33.72658,150.49069,BLUE MOUNTAINS,West,61km from Lithgow,GREAT WESTERN HWY,5,1310,C,"0000005,1310,C5",,Right,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
539,BREWARRINA,Transport for NSW,679,Tarrion Creek Stopping Bay,,,,-30.04217,146.86764,BREWARRINA,West,9.4km South of Brewarrina,COOLABAH-BREWARRINA RD,70,130,A,"0000070,0130,A1",Physical Seperation,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
158,COBAR,Transport for NSW,4213,Cobar Stopping Bay Eastbound,,,Open,-31.51366,145.68719,COBAR,West,,BARRIER HIGHWAY,8,100,A,"0000008,0100,A2",Main Carriageway,Left,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,,,,,,,,,,,,,,20250826,,
296,GUMLY GUMLY,Private,4540,East Wagga Wagga Service Centre,,,Open,-35.12627,147.42113,WAGGA WAGGA,South,,STURT HIGHWAY,14,60,A,"0000014,0060,A1",Physical Seperation,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
398,COONABARABRAN,Transport for NSW,1193,Gowan North Rest Area,,,,-31.21829,149.3262,WARRUMBUNGLE,West,8.5km North of Coonabarabran,NEWELL HIGHWAY,17,3100,A,"0000017,3100,A2",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
500,BREEZA,Transport for NSW,662,Breeza Truck Parking Bay West ,,,Open,-31.23795,150.41704,GUNNEDAH,North,18.7km S/East of Curlewis,KAMILAROI HIGHWAY,29,120,A,"0000029,0120,A1",Main Carriageway,Left,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
212,BENDEMEER,Council,3301,War Memorial Park - Bendemeer,,,,-30.87966,151.1575,TAMWORTH REGIONAL,North,39.3km North of Tamworth,NEW ENGLAND HIGHWAY,9,1045,A,"0000009,1045,A2",,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
74,LAKE GEORGE,Transport for NSW,330,Gurney VC Rest Area,,,,-35.00028,149.38351,YASS VALLEY,South,44km North of Canberra,FEDERAL HIGHWAY,3,1052,B,"0000003,1052,B3",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,2,,,,,,,,,,,Northbound,,20250826,,
181,LITTLE TOPAR,Other,1321,Topar Road House,,,,-31.78025,142.22736,UNINCORPORATED - FAR WEST AREA,West,Topar Roadhouse,BARRIER HIGHWAY,8,350,A,"0000008,0350,A1",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
606,BATLOW,Other,456,Cow and Calf Rest Area,,,,-35.47123,148.14733,SNOWY VALLEYS,South,43km from Tumbarumba and  26km to Tumut,BATLOW RD,85,140,A,"0000085,0140,A2",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
371,FORBES,Council,771,Forbes Apex Park,,,,-33.38894,148.00821,FORBES,West,Apex Park at Lake Forbes,WEST WYALONG RD,17,2555,A,"0000017,2555,A1",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
399,COONABARABRAN,Transport for NSW,1195,Gowan Rest Area Southbound,,,Open,-31.23462,149.31734,WARRUMBUNGLE,West,6.5km North of Coonabarabran,NEWELL HIGHWAY,17,3100,A,"0000017,3100,A2",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
470,CURLWAA,Council,3106,O'Donnel Park Culrwaa ,,,Open,-34.111,141.98542,WENTWORTH,West,,SILVER CITY HIGHWAY,22,50,A,"0000022,0050,A1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Prescribed,,,,,TRUE,TRUE,TRUE,2,,,,,,,,,,,,,20250826,,
258,RAMORNIE,Transport for NSW,1803,Tindal Bridge Rest Area,,,Open,-29.65221,152.79973,CLARENCE VALLEY,North,15.6km West of Grafton,GWYDIR HIGHWAY,12,150,A,"0000012,0150,A1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
269,MATHESON,Transport for NSW,713,Sinclair Lookout Rest Area,,,Open,-29.72654,151.59919,GLEN INNES SEVERN,North,14.9km West of Glen Innes,GWYDIR HIGHWAY,12,330,A,"0000012,0330,A1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
420,TULLOONA,Transport for NSW,1149,Croppa Creek Stopping Bay,,,,-28.93381,150.10974,MOREE PLAINS,West,68.3km North of Moree,NEWELL HIGHWAY,17,3360,A,"0000017,3360,A1",Main Carriageway,Left,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
649,BULLOCKS FLAT,National Parks and Wildlife Service,391,Skitube Park Information Bay,,,,-36.44947,148.44413,SNOWY MONARO REGIONAL,South,20km South of Jindabyne,ALPINE WAY,677,10,A,"0000677,0010,A1",,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
377,PARKES,Private,4530,Parkes Service Centre,,,Open,-33.1431,148.17044,PARKES,West,,FORBES ST,17,2640,A,"0000017,2640,A1",Physical Seperation,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
192,RIXS CREEK,Transport for NSW,3262,Rixs Creek Rest Area,,,Open,-32.5334,151.14112,SINGLETON,North,5.2km from Singleton,NEW ENGLAND HIGHWAY,9,445,A,"0000009,0445,A1",Physical Seperation,Right,Class 3 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,TRUE
748,GUNDAGAI,Private,4538,Dog on the Tuckbox Service Centre,,,Open,-35.00374,148.11179,COOTAMUNDRA-GUNDAGAI REGIONAL,South,,HUME HIGHWAY-STH COOLAC OFFLOAD,2,1832,C,"0000002,1832,C1",Physical Seperation,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
510,WAYO,Council,377,Pejar Dam Rest Area Southbound,,,,-34.58679,149.58079,UPPER LACHLAN SHIRE,South,25km West of Goulburn,CROOKWELL ROAD,54,60,A,"0000054,0060,A2",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,3,,,,,,,,,,,Both Directions,,20250826,,
332,BURONGA,Private,4527,Buronga Service Centre,,,Open,-34.1733,142.193,WENTWORTH,West,,STURT HIGHWAY,14,610,A,"0000014,0610,A3",Physical Seperation,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
161,CUBBA,Transport for NSW,1424,Cubba Stopping Bay Westbound ,,,,-31.55197,145.20936,COBAR,West,58km West of Cobar,BARRIER HIGHWAY,8,120,A,"0000008,0120,A3",Main Carriageway,Left,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
643,MILBRODALE,Transport for NSW,3399,Truck Drivers Memorial Rest Area,,,Open,-32.6953,151.00655,SINGLETON,North,146.6km from Windsor,THE PUTTY RD,503,1190,A,"0000503,1190,A2",Physical Seperation,Right,Other Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
203,EAST TAMWORTH,Council,1965,Almond Inn Truck Stop,,,,-31.1007,150.944,TAMWORTH REGIONAL,North,0.7km North of Tamworth,ARMIDALE ROAD,9,980,A,"0000009,0980,A1",,Left,Other Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,,,20250826,,
131,NARROMINE,Transport for NSW,1046,Narromine Airport Rest Area,,,,-32.21594,148.2157,NARROMINE,West,3.5km NW of Narromine (Burroway St),MITCHELL HIGHWAY,7,830,A,"0000007,0830,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
11,ANGLEDALE,Council,359,Bega Lookout Southbound,,,,-36.64486,149.82359,BEGA VALLEY,South,5km North of Bega,PRINCES HWY,1,2290,A,"0000001,2290,A2",,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
125,CUNDUMBUL,Transport for NSW,1035,Two Mile Creek Rest Area,,,,-32.83403,148.90686,DUBBO REGIONAL,West,29.9km from Molong,MITCHELL HIGHWAY,7,440,A,"0000007,0440,A3",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
241,WALCHA,National Parks and Wildlife Service,1156,Apsley Falls,,,,-31.053,151.75938,WALCHA,North,144.7km West of Wauchope,OXLEY HIGHWAY,11,420,A,"0000011,0420,A2",,Right,Informal Heavy Rest Areas,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,TRUE,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
761,MULLENGANDRA,Transport for NSW,103,Mullengandra Rest Area,,,,-35.89343,147.16953,GREATER HUME SHIRE,South,141km from Gundagai and  39km to Albury,HUME HIGHWAY,2,2185,C,"0000002,2185,C3",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,TRUE,,TRUE,2,,,,,,,,,,,Northbound,,20250826,,
799,HALFWAY CREEK,Transport for NSW,4037,Halfway Creek Stopping Bay Southbound,,,Open,-29.93628,153.09693,CLARENCE VALLEY,North,49.6km North of Coffs Harbour,Pacific Highway,10,2649,C,"0000010,2649,C1",Physical Seperation,Right,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
834,CATARACT,Transport for NSW,1697,Picton Road Rest Area Eastbound,,,,-34.28941,150.72709,WOLLONDILLY,Greater Sydney,27km West of Wollongong,PICTON RD,95,75,B,"0000095,0075,B1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,2,,,,,,,,,,,Eastbound,,20250826,,
303,EUROLEY,Transport for NSW,215,Yanco Creek Rest Area Eastbound,,,,-34.7078,146.415,NARRANDERA,South,16km from Narrandera and 158km to Hay,STURT HIGHWAY,14,241,A,"0000014,0241,A1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
522,GIDGINBUNG,Transport for NSW,294,Gidginbung Truck Parking Bay Northbound,,,,-34.33438,147.47729,TEMORA,South,14km from Temora and  55km to West Wyalong,GOLDFIELDS WAY,57,110,A,"0000057,0110,A1",Main Carriageway,Left,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
205,EAST TAMWORTH,Council,1967,Colonial Inn Rest Area,,,,-31.1086,150.955,TAMWORTH REGIONAL,North,2.1km North of Tamworth,ARMIDALE ROAD,9,980,A,"0000009,0980,A1",,Left,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Prescribed,,,,,,,,0,,,,,,,,,,,,,20250826,,
386,DUBBO,Council,906,Dubbo Tourist Information Centre,,,Open,-32.24338,148.60174,DUBBO REGIONAL,West,Cnr Macquarie and Erskine St (Newell Hwy),ERSKINE ST,17,2863,A,"0000017,2863,A1",Physical Seperation,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,3,,,,,,,,,,,Both Directions,,20250826,,TRUE
266,SHANNON VALE,Transport for NSW,599,Shannon Vale Stopping Bay Westbound,,,Open,-29.72814,151.80809,GLEN INNES SEVERN,North,150.6km West of Grafton,GWYDIR HIGHWAY,12,261,A,"0000012,0261,A1",Main Carriageway,Left,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
186,BROKEN HILL,Transport for NSW,1342,Round Hill Rest Area Eastbound,,,,-31.9388,141.51675,BROKEN HILL,West,190.1km West of Wilcannia,BARRIER HIGHWAY,8,390,A,"0000008,0390,A1",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
777,SOUTH NOWRA,Council,346,Flinders St Sth Nowra Rest Area Northbound,,,,-34.90669,150.60269,SHOALHAVEN,South,3.5km South of Nowra,Princes Highway,1,1621,C,"0000001,1621,C1",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,4,,,,,,,,,,,Both Directions,,20250826,,
305,DARLINGTON POINT,Transport for NSW,233,Birdcage Rest Area Eastbound,,,Open,-34.52367,145.70091,MURRUMBIDGEE,South,89km from Narrandera and  84km to Hay,STURT HIGHWAY,14,310,A,"0000014,0310,A1",Physical Seperation,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,TRUE
578,BETHUNGRA,Council,3042,Bethungra Stopping Bay Southbound,,,,-34.76324,147.86024,JUNEE,South,,OLYMPIC HIGHWAY,78,380,A,"0000078,0380,A4",,Right,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,,,20250826,,
570,URANQUINTY,Council,3036,Uranquinty Rest Area,,,,-35.1932,147.24572,WAGGA WAGGA,South,61km from Culcairn and 16km to Wagga Wagga,MORGAN ST,78,160,A,"0000078,0160,A1",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,4,,,,,,,,,,,Westbound,,20250826,,TRUE
837,MOAMA,Transport for NSW,913,Halls Truck Parking Bay Southbound,,,,-36.08888,144.75014,MURRAY RIVER,South,5km from Echuca (VIC) and  72km to Deniliquin,COBB HIGHWAY,21,32,A,"0000021,0032,A1",Physical Seperation,Right,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
147,BYROCK,Transport for NSW,1105,North of Byrock Rest Area,,,,-30.5437,146.30482,BOURKE,West,15.3km NorthWest of Byrock,MITCHELL HIGHWAY,7,1105,A,"0000007,1105,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
532,BARRABA,Council,1828,Australia Day Park Barraba,,,,-30.37537,150.61136,TAMWORTH REGIONAL,North,0.3km North of Barraba,QUEEN STREET,63,205,A,"0000063,0205,A1",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
438,BONDI FOREST,Council,371,Victorian Border Information Bay Northbound,,,,-37.223,149.29268,SNOWY MONARO REGIONAL,South,40km South of Bombala,MONARO HIGHWAY,19,1010,A,"0000019,1010,A3",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
639,WILBERFORCE,Transport for NSW,1627,Wilberforce Truck Parking Bay,,,,-33.53766,150.83552,HAWKESBURY,Greater Sydney,1.7km from Kurmond turn off,THE PUTTY RD,503,1020,A,"0000503,1020,A1",Physical Seperation,Left,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
734,WALLANTHERY,Transport for NSW,1535,Wallanthery Rest Area,,,,-33.23794,145.86037,CARRATHOOL,South,49km from Hillston and  206km to Cobar,KIDMAN WAY,410,15,A,"0000410,0015,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
376,DAROOBALGIE,Transport for NSW,765,Daroobalgie Rest Area Northbound,,,,-33.27742,148.0971,FORBES,West,19km South of Parkes,NEWELL HIGHWAY,17,2621,A,"0000017,2621,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
683,EASTERN CREEK,Private,4521,Eastern Creek Service Centre Westbound,,,Open,-33.8023,150.88572,BLACKTOWN,Greater Sydney,,M4 WESTERN MWY,6004,1201,B,"0006004,1201,B4",Physical Seperation,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
396,BIDDON,Transport for NSW,889,Mount Pleasant Rest Area,,,,-31.51721,148.82825,GILGANDRA,West,28.6km North of Gilgrandra,NEWELL HIGHWAY,17,3000,A,"0000017,3000,A1",Main Carriageway,Right,Other Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
809,YOUNG,Other,1220,Lions Lookout,,,,-34.28762,148.3546,HILLTOPS,South,8km from Young and  63km to Cowra,OLYMPIC HIGHWAY,78,600,A,"0000078,0600,A4",,Left,Class 5 Heavy Vehicle Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
290,TARCUTTA,Transport for NSW,3010,Hume Highway Entry Stopping Bay Eastbound,,,,-35.21796,147.78943,WAGGA WAGGA,South,37km from Gundagai and  44km to Wagga Wagga,STURT HIGHWAY,14,25,A,"0000014,0025,A2",Main Carriageway,Right,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
83,BEMBOKA,Transport for NSW,363,Colombo Park,,,,-36.63384,149.57734,BEGA VALLEY,South,35km West of Bega,SNOWY MOUNTAINS HIGHWAY,4,140,A,"0000004,0140,A1",Physical Seperation,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,TRUE,TRUE,5,,,,,,,,,,,Both Directions,,20250826,,TRUE
55,BERREMANGRA,Transport for NSW,76,Reddy Creek Truck Parking Bay Southbound,,,,-34.80632,148.47291,HILLTOPS,South,48km from Yass and  53km to Gundagai,HUME HIGHWAY,2,1732,B,"0000002,1732,B1",Main Carriageway,Left,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Westbound,,20250826,,
15,NARRABARBA,State Forests,361,Scubby Creek Rest Area Northbound,,,,-37.22243,149.83029,BEGA VALLEY,South,22km South of Eden,PRINCES HIGHWAY,1,2570,A,"0000001,2570,A1",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,TRUE,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
401,THE PILLIGA,Transport for NSW,1189,Yamminba Rest Area,,,,-30.85391,149.45718,NARRABRI,West,51.7km North of Coonabarabran,NEWELL HIGHWAY,17,3110,A,"0000017,3110,A2",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
79,COLLECTOR,Transport for NSW,332,Gratwick VC Rest Area,,,,-34.91166,149.44313,UPPER LACHLAN SHIRE,South,56km North of Canberra,FEDERAL HIGHWAY,3,1070,B,"0000003,1070,B3",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Northbound,,20250826,,
70,BYWONG,Transport for NSW,328,Middleton VC Rest Area,,,,-35.14329,149.33405,YASS VALLEY,South,26km North of Canberra,FEDERAL HIGHWAY,3,1042,B,"0000003,1042,B1",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Northbound,,20250826,,
769,HOLBROOK,Private,4542,Holbrook Service Centre,,,Open,-35.7306,147.3085,GREATER HUME SHIRE,South,,HUME HIGHWAY,2,2125,R,"0000002,2125,R1",Physical Seperation,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,20250826,,
116,GUNBAR,Transport for NSW,1259,Gunbar Rest Area,,,,-34.05132,145.38959,CARRATHOOL,South,179km from West Wyalong and  76km to Hay,MID WESTERN HIGHWAY,6,810,A,"0000006,0810,A1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
413,MOREE,Transport for NSW,1175,Tycannah Rest Area Northbound,,,,-29.59984,149.8103,MOREE PLAINS,West,16.5km South of Moree (Heber St),NEWELL HIGHWAY,17,3270,A,"0000017,3270,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
498,QUIRINDI,Transport for NSW,663,Five Mile Truck Parking Bay Southbound,,,Open,-31.49049,150.63522,LIVERPOOL PLAINS,North,32.5km South East of Breeza,LENNOX STREET,29,65,A,"0000029,0065,A1",Physical Seperation,Right,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
30,MARULAN,Private,19,Marulan Service Centre Northbound,,,,-34.7196,149.9964,GOULBURN MULWAREE,South,1km South of Marulan,N/B HUME HIGHWAY,2,1135,C,"0000002,1135,C1",,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,1,,,,,,TRUE,TRUE,,,,Eastbound,,20250826,,
